opportunity_id,product,account,deal_stage,close_date,close_value
9SRU5CI6,GTX Plus Basic,Codehow,Won,2017-08-09,1128.0
Z6R4KJFU,GTXPro,,Engaging,,
GZ5M7MIQ,GTX Plus Basic,Conecom,Lost,2017-07-01,0.0
CM2GVLV6,GTX Plus Pro,Ron-tech,Won,2017-07-08,5536.0
NZB45UZX,GTXPro,Genco Pura Olive Oil Company,Won,2017-09-03,4964.0
T2J83GFD,MG Special,Domzoom,Won,2017-07-03,54.0
28S2Z15A,MG Special,Ron-tech,Won,2017-08-02,56.0
WOJBLO4B,GTX Plus Pro,Vehement Capital Partners,Lost,2017-07-02,0.0
788SW6EX,GTXPro,Gekko & Co,Lost,2017-08-19,0.0
EUOA0E47,MG Advanced,Zotware,Won,2017-07-05,3423.0
S9ZUMLSY,MG Special,J-Texon,Lost,2017-09-13,0.0
0UCQUW6U,MG Advanced,Umbrella Corporation,Lost,2017-07-07,0.0
07FRJ44N,GTX Plus Pro,Cancity,Lost,2017-07-03,0.0
NMN9DVEV,GTX Plus Basic,Rangreen,Won,2017-09-14,1102.0
95V8BLR2,GTX Basic,Goodsilron,Won,2017-09-22,519.0
BDGB4NS0,GTX Plus Pro,Hatfan,Lost,2017-07-02,0.0
SPHS260Y,MG Special,Hatfan,Lost,2017-08-27,0.0
O9L7KMPU,GTX Plus Basic,Isdom,Lost,2017-08-27,0.0
FGES2PQ2,MG Advanced,Bioholding,Lost,2017-07-04,0.0
81DXTTI5,GTX Plus Pro,Isdom,Won,2017-07-03,5536.0
JGG9CO2Y,GTX Plus Pro,Betatech,Lost,2017-08-14,0.0
95B6AKI1,GTX Plus Basic,Warephase,Won,2017-07-02,839.0
N1G2CFCB,GTX Basic,Dalttechnology,Won,2017-09-06,500.0
40VSPND6,MG Advanced,Rangreen,Won,2017-09-24,3679.0
QWYRCDA8,GTX Plus Basic,Treequote,Lost,2017-07-05,0.0
00ZD3M4J,GTXPro,Plussunin,Lost,2017-07-04,0.0
24REVMX7,GTX Basic,,Engaging,,
AW4PSTWR,GTX Basic,Ron-tech,Engaging,,
CJZFFC91,MG Special,Codehow,Lost,2017-08-07,0.0
2FNTCPOU,GTX Plus Pro,,Engaging,,
A8QRKXG3,GTXPro,,Engaging,,
3PD8YBPK,GTX Basic,Scotfind,Lost,2017-07-04,0.0
KBG5R0WH,GTX Plus Pro,Blackzim,Lost,2017-07-02,0.0
7RPM84Y4,MG Advanced,Goodsilron,Won,2017-06-30,3815.0
LFN6XPK7,MG Advanced,Sunnamplex,Won,2017-06-27,2753.0
S2SC8AP7,MG Special,,Engaging,,
18LZY55R,MG Special,Xx-zobam,Won,2017-07-02,60.0
E88W1Z0H,GTX Basic,Kan-code,Lost,2017-07-02,0.0
UQALCAIV,GTX Plus Basic,Rantouch,Won,2017-07-03,1137.0
6E2Y3HKI,GTX Plus Pro,Yearin,Won,2017-07-04,5201.0
YWKFH7VT,GTX Basic,Mathtouch,Lost,2017-09-27,0.0
MF4299DQ,MG Advanced,Bluth Company,Lost,2017-07-03,0.0
ZRZI054E,GTX Basic,Toughzap,Won,2017-07-06,612.0
CN69EYQ1,GTX Plus Pro,Donquadtech,Won,2017-09-11,4905.0
ZT52DT8H,MG Advanced,,Engaging,,
KX80WC22,MG Special,The New York Inquirer,Lost,2017-07-07,0.0
YQ6VELF1,GTXPro,Streethex,Lost,2017-07-03,0.0
NX4ODZY2,GTX Plus Basic,Streethex,Won,2017-08-31,1028.0
L2QMWU4H,GTX Plus Pro,Codehow,Won,2017-09-12,4430.0
0MPEK4ZA,GTX Plus Basic,Donquadtech,Lost,2017-09-18,0.0
TP0SU68U,GTX Plus Basic,Opentech,Lost,2017-07-09,0.0
8U7LNL7U,GTXPro,Zathunicon,Lost,2017-07-03,0.0
XVYL67FL,GTX Basic,Bioplex,Won,2017-07-06,541.0
AIN2RE2H,GTXPro,Groovestreet,Lost,2017-07-05,0.0
G1303HIC,GTXPro,Cancity,Won,2017-07-02,5081.0
HVDQ4EEA,MG Advanced,Rangreen,Won,2017-06-28,3478.0
2RB900SL,GTXPro,J-Texon,Won,2017-09-15,5541.0
AUS25SFH,GTX Basic,Cancity,Won,2017-07-03,504.0
ND0OV6MQ,GTX Plus Basic,,Engaging,,
O6DSGX6P,GTX Basic,Bioholding,Lost,2017-08-10,0.0
2MBFRRGW,GTX Basic,Dontechi,Lost,2017-07-03,0.0
Q3HYAWDW,MG Advanced,Golddex,Won,2017-08-24,3838.0
94TA0AWF,GTX Plus Pro,Scottech,Won,2017-08-26,5217.0
G1XX0IB4,GTX Plus Pro,Streethex,Won,2017-07-05,4181.0
VIMY08JH,GTX Basic,Hatfan,Won,2017-07-06,518.0
WPTNE0QN,GTX Basic,Streethex,Won,2017-09-17,533.0
DLGW8Y7B,MG Advanced,Singletechno,Won,2017-08-03,3855.0
YSOUU0T0,GTX Basic,Plusstrip,Lost,2017-07-07,0.0
23NAJF9W,GTXPro,Plussunin,Engaging,,
HM4TKVET,GTX Basic,Nam-zim,Won,2017-07-04,617.0
Q81Q0PJK,GTX Plus Basic,Warephase,Won,2017-07-06,991.0
3BEPEWRS,GTXPro,Opentech,Lost,2017-08-24,0.0
Y5HR9J3G,GTX Basic,Domzoom,Won,2017-08-01,513.0
STYLQ47K,GTX Plus Pro,Ganjaflex,Won,2017-07-07,5121.0
HTF7TYQS,GTXPro,,Engaging,,
W07JMUG9,MG Advanced,Kan-code,Lost,2017-07-01,0.0
L8CG1IQO,GTX Basic,Condax,Lost,2017-07-06,0.0
6CFONO4W,GTXPro,Zumgoity,Won,2017-07-06,4635.0
AMGC18DS,GTX Plus Pro,Zotware,Lost,2017-09-08,0.0
RKT3WVBC,GTX Basic,Iselectrics,Won,2017-09-20,470.0
H5ZSM3IR,MG Special,Isdom,Lost,2017-09-01,0.0
07WKR17A,GTX Plus Pro,Treequote,Won,2017-09-17,6193.0
7GM1XD9W,GTXPro,Faxquote,Won,2017-09-16,4277.0
QM6GJ78P,MG Special,Blackzim,Won,2017-07-07,59.0
L582YMSV,GTXPro,Xx-holding,Lost,2017-09-08,0.0
EQS3UNXX,GTX Basic,Condax,Lost,2017-07-06,0.0
DZR5L7XQ,GTXPro,Green-Plus,Lost,2017-07-05,0.0
DQ0DSK7P,GTX Plus Basic,Globex Corporation,Won,2017-07-02,1176.0
CGEXH2QO,GTX Plus Pro,Finhigh,Lost,2017-07-08,0.0
MIX6JTSN,GTX Basic,Statholdings,Won,2017-07-05,541.0
9KYX5G9K,GTX Plus Pro,Domzoom,Won,2017-07-01,4766.0
FG29YOWT,MG Advanced,Iselectrics,Lost,2017-09-06,0.0
KWYKKVJC,GTXPro,Vehement Capital Partners,Won,2017-07-01,4785.0
T7TDUK3T,MG Advanced,Rangreen,Won,2017-09-12,3046.0
42YPT5L7,MG Advanced,Ron-tech,Won,2017-07-04,3548.0
99I4V65G,MG Advanced,Rantouch,Lost,2017-07-06,0.0
ACZQMAR4,MG Advanced,Rantouch,Won,2017-07-07,3615.0
R443AUAG,GTXPro,,Engaging,,
TP9IE6PV,GTX Basic,Genco Pura Olive Oil Company,Won,2017-09-11,631.0
E5CD0W5M,GTX Basic,Kan-code,Lost,2017-07-01,0.0
HKH717ED,GTX Basic,Hottechi,Lost,2017-08-11,0.0
DAW2JTP5,MG Special,Genco Pura Olive Oil Company,Lost,2017-07-07,0.0
HBMOSBAK,GTXPro,Massive Dynamic,Lost,2017-08-14,0.0
V0V6O05H,GTXPro,Condax,Lost,2017-07-07,0.0
3DY60YA7,GTXPro,Stanredtax,Lost,2017-07-06,0.0
8H19L55Y,GTXPro,Streethex,Won,2017-07-07,4162.0
TPNU79C1,MG Special,Toughzap,Won,2017-09-29,54.0
TFQR150O,GTXPro,Iselectrics,Won,2017-07-02,5064.0
9MM27P8C,MG Advanced,Kan-code,Lost,2017-07-07,0.0
MMWD47ZY,GTX Plus Basic,Konmatfix,Lost,2017-08-29,0.0
JFIBKWMQ,MG Special,Konmatfix,Lost,2017-07-09,0.0
6FUPOO3I,MG Advanced,Conecom,Won,2017-07-07,3865.0
29VR6EL4,MG Advanced,Konex,Lost,2017-09-14,0.0
L45N3D2E,GTXPro,Plexzap,Lost,2017-07-04,0.0
K1OBT27J,GTX Basic,Xx-holding,Won,2017-08-10,553.0
OZL7CDMQ,GTX Plus Basic,Finhigh,Lost,2017-07-03,0.0
LZ6PSZ4T,MG Advanced,Dontechi,Lost,2017-07-05,0.0
5CFCTZ5K,GTX Basic,Ron-tech,Won,2017-09-02,501.0
EG5M02ZV,GTX Basic,J-Texon,Won,2017-09-27,539.0
5UKQ16DK,GTX Plus Basic,Singletechno,Won,2017-07-04,1028.0
C9M5B1N6,GTXPro,Nam-zim,Won,2017-09-13,3951.0
ZS4PKX65,GTX Basic,Finhigh,Won,2017-08-11,560.0
PYLS9RJH,GTX Plus Pro,Goodsilron,Lost,2017-07-05,0.0
X2ZONP2D,GTX Plus Pro,Betatech,Lost,2017-08-24,0.0
Y5CP83V4,GTX Basic,Isdom,Won,2017-09-30,530.0
V71FMJBD,MG Advanced,,Engaging,,
9Y2HDGST,GTX Basic,Dontechi,Won,2017-07-02,462.0
7R0G2LC1,GTX Plus Basic,Blackzim,Won,2017-09-07,1211.0
8FX574BJ,GTXPro,Scotfind,Won,2017-07-03,4264.0
AU5Q1XCW,MG Advanced,Faxquote,Won,2017-09-09,3104.0
SZAMHBGA,MG Advanced,Nam-zim,Engaging,,
CUMYWQYP,MG Special,Gekko & Co,Won,2017-09-30,56.0
29ZDUK49,GTX Plus Basic,Betatech,Won,2017-07-10,1047.0
VLVP8FPJ,MG Advanced,Iselectrics,Lost,2017-07-08,0.0
ZD1X3R4G,GTX Plus Basic,,Engaging,,
SNGS64S7,GTXPro,Statholdings,Lost,2017-07-06,0.0
CMCVD0N8,GTXPro,Warephase,Won,2017-07-08,5321.0
NNKWGFDH,MG Special,Globex Corporation,Won,2017-07-06,57.0
YC6QEUJN,GTX Plus Basic,Kan-code,Won,2017-07-08,950.0
794XWMYE,MG Special,Mathtouch,Won,2017-09-07,61.0
FHK0BBGK,MG Special,Xx-zobam,Won,2017-07-08,62.0
461LIUS7,GTX Plus Basic,Isdom,Won,2017-07-07,1105.0
Y9SCLUH8,GTX Plus Basic,Ron-tech,Won,2017-09-02,835.0
J75Y9C75,GTX Plus Basic,Rantouch,Won,2017-08-28,1104.0
PUP6JDT9,MG Advanced,Kan-code,Won,2017-09-12,3464.0
EMUG64GW,GTX Basic,,Engaging,,
88AA2RK1,GTX Basic,Sonron,Lost,2017-07-06,0.0
4F222JU9,MG Special,Scottech,Lost,2017-08-31,0.0
CBYRECX6,MG Advanced,Streethex,Lost,2017-07-06,0.0
XYRO1TLJ,GTXPro,,Engaging,,
QXT65QTI,GTX Basic,Hottechi,Lost,2017-07-10,0.0
8RTR1VMP,MG Special,Condax,Lost,2017-07-06,0.0
T7RA32XV,MG Special,Singletechno,Lost,2017-07-06,0.0
8IYVJKT4,GTXPro,Dalttechnology,Lost,2017-07-10,0.0
G087QT6R,MG Advanced,Rundofase,Won,2017-07-06,3676.0
JT1UUOXN,GTXPro,Konmatfix,Lost,2017-07-08,0.0
PUTILZZG,GTX Basic,Treequote,Won,2017-08-09,568.0
QU7MSL36,GTXPro,Plussunin,Won,2017-07-09,4837.0
FEGSJ8QI,GTXPro,Sonron,Won,2017-08-19,4936.0
1SKIPYI7,MG Special,Groovestreet,Won,2017-09-03,55.0
66Q03Q2P,GTX Basic,Konmatfix,Won,2017-07-10,466.0
T4FR3FAC,MG Advanced,,Engaging,,
Z1NWKS9A,MG Special,Finjob,Lost,2017-07-05,0.0
ZZCKQ2JV,GTXPro,Newex,Won,2017-07-04,4856.0
F3G00C56,MG Advanced,Plexzap,Won,2017-07-08,3562.0
9824T94P,GTXPro,Mathtouch,Won,2017-07-09,5159.0
B8TD9HCN,MG Advanced,Kinnamplus,Won,2017-07-11,3172.0
PEFTXK4Q,MG Advanced,Kinnamplus,Won,2017-09-10,3350.0
LUIEQRMQ,GTX Basic,Goodsilron,Won,2017-07-10,595.0
8QOUXQEV,GTX Basic,Betatech,Won,2017-09-27,560.0
BMH2FEGF,GTX Plus Basic,,Engaging,,
6SC26SGG,GTX Plus Basic,Yearin,Won,2017-07-02,1167.0
GITEQ8VZ,GTX Plus Pro,Initech,Lost,2017-07-10,0.0
2Y9R7T2W,MG Advanced,Betasoloin,Won,2017-09-26,3280.0
8U5GBXK1,MG Advanced,Genco Pura Olive Oil Company,Won,2017-09-15,3427.0
THI3LNT0,GTX Basic,Silis,Lost,2017-07-12,0.0
KTLIR2ZX,GTX Plus Basic,Plussunin,Lost,2017-07-08,0.0
G2EECJNG,GTX Plus Basic,Iselectrics,Won,2017-09-27,940.0
UZN5JBF3,GTX Basic,Warephase,Won,2017-09-29,565.0
2CZVRGQ4,GTXPro,Conecom,Won,2017-07-06,4749.0
K5D2IP27,MG Special,Labdrill,Won,2017-07-09,51.0
PTKOWYW6,MG Special,Statholdings,Lost,2017-08-28,0.0
3T23AW36,GTX Plus Basic,,Engaging,,
G3DIX74Y,GTXPro,Y-corporation,Lost,2017-07-08,0.0
4F8MNVNP,GTX Basic,Warephase,Lost,2017-07-07,0.0
7UL8T1BZ,MG Special,Doncon,Lost,2017-07-01,0.0
4HP16LRH,MG Advanced,Konmatfix,Won,2017-07-09,3699.0
MNTHSHH6,GTX Plus Pro,Cheers,Won,2017-07-07,5909.0
Q7C5MJ4W,GTX Basic,Condax,Lost,2017-11-01,0.0
ON9H54WD,GTXPro,Dontechi,Lost,2017-07-01,0.0
8M3H9UME,GTX Plus Pro,Condax,Lost,2017-07-07,0.0
5J1C46RJ,GTX Plus Pro,Massive Dynamic,Won,2017-09-19,5927.0
0BSYDRMT,MG Special,Bluth Company,Won,2017-09-18,60.0
NKERC6IA,MG Advanced,Zencorporation,Won,2017-07-11,3351.0
H6AN87LE,MG Special,Nam-zim,Won,2017-07-09,64.0
1SSFC7XZ,MG Advanced,Donquadtech,Lost,2017-07-02,0.0
0XK80WX8,MG Special,dambase,Won,2017-07-11,47.0
X4ARE2PT,MG Special,Dontechi,Won,2017-07-01,53.0
KCIFANLK,GTX Basic,Y-corporation,Lost,2017-07-12,0.0
J7U29ZM5,GTX Basic,Acme Corporation,Lost,2017-09-23,0.0
JUHQ1POT,GTX Plus Basic,Streethex,Engaging,,
3KVXBQ5V,GTX Plus Basic,Acme Corporation,Lost,2017-08-15,0.0
7T9J42UX,GTX Plus Pro,Globex Corporation,Won,2017-07-11,4391.0
FOJG3OCO,GTX Plus Pro,,Engaging,,
04SCU6DK,MG Advanced,,Engaging,,
2J649YC5,GTX Plus Basic,Statholdings,Won,2017-07-11,1308.0
9N66Q1VO,GTXPro,Rangreen,Won,2017-09-23,4888.0
ZWXKCHOO,GTX Basic,Condax,Won,2017-09-25,535.0
I8OUZNDS,GTX Plus Pro,Dalttechnology,Lost,2017-11-03,0.0
CJZLM3WA,MG Special,Betasoloin,Lost,2017-09-16,0.0
4QTD5X53,MG Advanced,Isdom,Won,2017-07-06,3252.0
AR33M33M,GTX Plus Basic,,Engaging,,
LQXWWZGN,GTX Basic,Hottechi,Lost,2017-07-03,0.0
NT510FGZ,MG Special,Toughzap,Lost,2017-08-27,0.0
2IQ0ZY9W,GTX Basic,Scottech,Won,2017-07-11,574.0
N3TUSU37,GTX Plus Basic,Codehow,Won,2017-08-11,1012.0
VSYO182N,GTXPro,Dalttechnology,Engaging,,
O6LVMQ5R,GTX Basic,Dalttechnology,Won,2017-07-07,576.0
072ELFQF,MG Advanced,Isdom,Lost,2017-07-03,0.0
CDFKC6E0,MG Special,Sonron,Lost,2017-07-03,0.0
Z005FB1N,MG Advanced,Hottechi,Lost,2017-07-08,0.0
LYAFXO9B,GTX Basic,J-Texon,Won,2017-07-12,592.0
SNY2UWJ2,GTXPro,Doncon,Won,2017-07-09,4859.0
UFIAFP10,MG Special,Green-Plus,Won,2017-07-02,50.0
MG7CZFIG,MG Advanced,Konex,Won,2017-09-30,3225.0
H4U50AEW,GTX Plus Pro,Stanredtax,Won,2017-07-09,5422.0
8PU9FIQS,MG Advanced,Domzoom,Won,2017-07-11,3657.0
FBQN3UM3,GTX Plus Basic,Fasehatice,Lost,2017-07-07,0.0
MJ12SZ89,GTX Plus Pro,Goodsilron,Won,2017-07-10,4974.0
B6F9PSRN,GTXPro,Lexiqvolax,Won,2017-08-07,4689.0
RLDIPPFT,GTX Plus Basic,Toughzap,Lost,2017-07-10,0.0
TKKSOBRC,MG Special,Warephase,Won,2017-07-12,50.0
FCWU08BA,GTXPro,Mathtouch,Lost,2017-07-03,0.0
AX63HIS9,GTXPro,Kan-code,Won,2017-08-23,4611.0
BCA6Y34B,MG Advanced,,Engaging,,
1F8MPXZQ,MG Advanced,Stanredtax,Lost,2017-07-13,0.0
H9N9DP3D,GTX Basic,,Engaging,,
YY3ACGA2,GTX Basic,Kan-code,Won,2017-07-11,571.0
6MQA3YYW,MG Special,Umbrella Corporation,Lost,2017-07-03,0.0
IM5AGXLX,GTX Plus Pro,Betasoloin,Lost,2017-08-06,0.0
313EIVW4,GTX Plus Basic,Bioholding,Lost,2017-07-10,0.0
NNAYAA7T,MG Advanced,Stanredtax,Lost,2017-07-13,0.0
019I751P,GTX Plus Basic,Statholdings,Won,2017-07-09,1180.0
WQAKXOYU,GTXPro,,Engaging,,
5TRALM9T,GTX Plus Pro,Vehement Capital Partners,Lost,2017-09-17,0.0
LWC0UJWD,GTX Basic,Bioplex,Lost,2017-07-03,0.0
PI0FYKXU,GTX Plus Pro,Zathunicon,Won,2017-07-04,5274.0
I7QSO0VZ,GTX Basic,Rundofase,Won,2017-07-04,480.0
HAUB1NBF,GTXPro,,Engaging,,
5AU1SJA7,GTXPro,Ontomedia,Won,2017-07-08,4830.0
Z9S1ZX7W,GTX Plus Basic,Condax,Engaging,,
S9N98QU9,GTX Plus Pro,Bluth Company,Lost,2017-07-03,0.0
A9Q7ERA4,GTX Plus Pro,Finhigh,Won,2017-07-04,5333.0
HLDA8IA1,MG Special,,Engaging,,
RY8Z6RH2,MG Advanced,Condax,Lost,2017-07-11,0.0
9J8O59QW,GTX Plus Pro,Stanredtax,Lost,2017-08-24,0.0
KWVYR0LQ,MG Advanced,Codehow,Lost,2017-07-03,0.0
0D95JSVW,GTX Plus Pro,Hatfan,Won,2017-09-16,6192.0
4EGO7VCJ,GTXPro,,Engaging,,
74JAOLQU,GTX Basic,Rantouch,Lost,2017-08-16,0.0
CMLYDJFN,GTX Basic,Plexzap,Won,2017-08-11,490.0
HIV4W2E0,GTX Plus Basic,Betasoloin,Engaging,,
TFQEGZ1X,GTX Basic,Ron-tech,Lost,2017-07-04,0.0
5COSD90U,GTX Basic,Konex,Lost,2017-07-09,0.0
6TBAKLMX,GTX Plus Basic,Funholding,Won,2017-09-23,1157.0
B50V1XGA,MG Advanced,Fasehatice,Lost,2017-08-31,0.0
SOW7H1RP,MG Advanced,Lexiqvolax,Lost,2017-07-03,0.0
OHJGW03I,MG Special,Yearin,Won,2017-07-13,55.0
R6KPUAH7,MG Advanced,Sunnamplex,Lost,2017-07-06,0.0
AJQC76NI,GTXPro,Doncon,Won,2017-08-26,4655.0
PH5GSB37,GTXPro,Massive Dynamic,Won,2017-08-26,5833.0
9OLZU3WB,MG Special,Condax,Won,2017-09-23,47.0
JDXET5H9,MG Special,Warephase,Won,2017-08-31,51.0
8RE1600O,GTXPro,Inity,Lost,2017-07-04,0.0
NGMC9NSG,MG Advanced,Gogozoom,Lost,2017-07-12,0.0
G6FKELQV,GTX Basic,Initech,Lost,2017-09-25,0.0
IKNMU8HM,GTX Plus Pro,Plussunin,Lost,2017-09-10,0.0
AHIDE6VS,GTX Basic,Kan-code,Won,2017-07-12,540.0
YZJLPVJG,GTX Plus Pro,Konex,Won,2017-07-04,4915.0
GOSCKNUX,GTX Plus Pro,Rantouch,Lost,2017-07-04,0.0
GC3IVG7S,GTX Plus Pro,Singletechno,Lost,2017-07-05,0.0
S81YI4QH,GTX Plus Pro,Sunnamplex,Lost,2017-07-10,0.0
M3MJY0CK,GTX Plus Pro,Lexiqvolax,Won,2017-09-27,6693.0
H2HNTSIP,MG Advanced,Hottechi,Won,2017-07-05,3101.0
8APZZ20T,GTX Plus Basic,Y-corporation,Lost,2017-08-15,0.0
RABLXW5E,MG Special,Hatfan,Won,2017-09-02,56.0
35LLMROC,GTX Basic,,Engaging,,
TJTOVN5K,GTX Plus Basic,Cheers,Won,2017-07-12,935.0
1IG94UUQ,GTX Plus Basic,Singletechno,Won,2017-07-13,1133.0
MN8UHP5B,GTXPro,Y-corporation,Won,2017-08-12,4904.0
D7JDQB12,MG Advanced,Bioholding,Won,2017-09-23,2857.0
GWI45VGH,MG Advanced,Dontechi,Won,2017-09-02,3118.0
G3TZD0CB,GTX Plus Basic,Funholding,Won,2017-07-11,1204.0
1PAPS9QO,MG Advanced,Y-corporation,Lost,2017-07-09,0.0
WXCEZ7JY,GTX Basic,Conecom,Won,2017-09-06,376.0
WR45SVGN,GTX Basic,Toughzap,Won,2017-11-02,511.0
WAFSPTW6,GTX Basic,Lexiqvolax,Won,2017-07-14,491.0
5FYPINRL,MG Special,Donware,Lost,2017-07-16,0.0
VLPSQ076,MG Advanced,Betasoloin,Lost,2017-07-12,0.0
3AX6QBR3,MG Advanced,Donquadtech,Won,2017-09-07,3101.0
ZY3AVAK0,MG Special,Y-corporation,Lost,2017-08-22,0.0
FVCL72VU,GTX Plus Pro,Cancity,Lost,2017-07-14,0.0
24OSGLGF,MG Special,Dontechi,Won,2017-07-06,56.0
49T60OCI,GTX Plus Pro,Scottech,Engaging,,
31NQQEEO,GTX Basic,Opentech,Lost,2017-09-11,0.0
ADRU5BLP,GTX Plus Basic,Inity,Lost,2017-07-12,0.0
AUPXRV8O,GTX Plus Basic,Ron-tech,Won,2017-09-05,1300.0
CI00UV0Y,GTXPro,Rundofase,Won,2017-07-05,4544.0
VH3C0A8F,GTX Basic,Mathtouch,Lost,2017-07-05,0.0
1E5MFGR7,GTX Basic,Plussunin,Lost,2017-09-26,0.0
TS2JEK3E,GTX Basic,Betasoloin,Won,2017-09-23,531.0
4R0TB2CL,GTXPro,Bubba Gump,Won,2017-07-13,4669.0
5OJ3QR1W,MG Special,Inity,Lost,2017-11-03,0.0
R162LSFR,GTXPro,Goodsilron,Lost,2017-07-06,0.0
W07RZO17,MG Advanced,,Engaging,,
X7J3O7TC,GTX Basic,Dalttechnology,Lost,2017-07-11,0.0
Q7RV0YW6,GTX Plus Basic,Green-Plus,Lost,2017-07-10,0.0
S5E8MBO3,GTX Basic,Plexzap,Lost,2017-09-19,0.0
UGB3A3CE,MG Special,,Engaging,,
QE6A49LE,MG Special,Hottechi,Lost,2017-07-11,0.0
XGMMHWZC,GTX Basic,Domzoom,Won,2017-09-25,475.0
7MK55ULJ,GTX Plus Basic,Ron-tech,Won,2017-07-05,1102.0
0VZIDVCC,MG Special,Zumgoity,Won,2017-07-09,55.0
D1XYQH35,GTX Basic,Treequote,Lost,2017-07-15,0.0
XAR2VX09,MG Special,Scottech,Lost,2017-07-06,0.0
YTQH4YM9,MG Special,Cancity,Won,2017-07-05,63.0
KMLW6GXY,MG Advanced,Kan-code,Lost,2017-07-12,0.0
IG734VZK,GTX Plus Pro,Plusstrip,Won,2017-07-14,5971.0
W3C2KLXD,GTX Plus Pro,Ganjaflex,Won,2017-08-27,5710.0
8Z1SIQSI,GTXPro,Rantouch,Lost,2017-07-09,0.0
IZJR1WDM,MG Special,Plexzap,Won,2017-09-21,52.0
5MRPZ44K,GTX Basic,Domzoom,Won,2017-08-28,522.0
AWORM94L,GTX Basic,,Engaging,,
W0LFL18P,GTX Plus Basic,Iselectrics,Lost,2017-07-12,0.0
5H9ELV2H,GTX Plus Pro,Zathunicon,Lost,2017-07-13,0.0
KDDN1E4O,GTX Plus Basic,Betasoloin,Won,2017-07-14,1109.0
S8JALB62,MG Advanced,The New York Inquirer,Won,2017-07-06,3508.0
2HPCHBIL,GTX Plus Pro,Bluth Company,Lost,2017-07-14,0.0
Q9JV7YXX,GTX Plus Basic,Plussunin,Lost,2017-07-16,0.0
J3N73B00,GTXPro,Hottechi,Won,2017-08-29,4346.0
STG85Q0N,GTX Basic,Kinnamplus,Lost,2017-07-06,0.0
VMI5QYS3,GTXPro,Xx-zobam,Lost,2017-07-09,0.0
09W047QT,GTXPro,Umbrella Corporation,Won,2017-08-10,4565.0
VXOZC2CN,GTX Plus Basic,Vehement Capital Partners,Won,2017-09-29,1319.0
JAMW5SWB,GTXPro,Hottechi,Won,2017-07-06,5157.0
WCKKFSVL,MG Advanced,Dontechi,Lost,2017-07-06,0.0
GVCWDG9Y,GTXPro,Globex Corporation,Won,2017-07-17,4213.0
SXYJU7LC,GTX Basic,,Engaging,,
UEXJN3Y6,GTX Plus Basic,Konex,Won,2017-07-12,1230.0
QP0QCP8Y,GTX Plus Pro,Dalttechnology,Engaging,,
MCQGU5EA,GTX Basic,Sunnamplex,Won,2017-07-15,443.0
M0IN22XH,GTX Plus Basic,Zoomit,Won,2017-09-26,1043.0
8HWWW76K,GTX Basic,dambase,Lost,2017-07-07,0.0
707CQDQK,MG Special,Groovestreet,Lost,2017-08-23,0.0
4PTCB3CS,MG Advanced,Globex Corporation,Lost,2017-07-13,0.0
IEB855X8,MG Advanced,Codehow,Won,2017-08-08,3458.0
IDA8D96H,GTX Plus Pro,Zoomit,Lost,2017-07-13,0.0
DLQNAOWB,MG Special,Plusstrip,Lost,2017-07-07,0.0
K7056XS7,MG Advanced,Kinnamplus,Engaging,,
R9V8QAPK,MG Special,Kan-code,Won,2017-07-14,58.0
P6KXSJPD,MG Special,Codehow,Lost,2017-07-10,0.0
KM0RKC4Q,GTX Basic,Hottechi,Lost,2017-07-06,0.0
58TUIJ6D,GTXPro,Cheers,Lost,2017-07-17,0.0
BXOIQHTS,GTX Basic,Y-corporation,Won,2017-09-20,658.0
CC3B5DSU,GTX Plus Pro,Treequote,Lost,2017-07-16,0.0
GLM4XZLI,GTX Plus Pro,Donware,Lost,2017-07-07,0.0
K8VBNOW9,GTX Plus Pro,Plussunin,Won,2017-09-01,4791.0
3GEDSDVN,GTX Basic,Inity,Won,2017-07-08,590.0
R0ZYAJFM,GTX Plus Pro,Isdom,Won,2017-07-14,5629.0
BRFZCNMP,GTX Plus Basic,,Engaging,,
R8X2RVQ2,GTXPro,Vehement Capital Partners,Lost,2017-07-15,0.0
E2KGQVEO,MG Advanced,,Engaging,,
DFG6OP8T,GTX Plus Pro,Massive Dynamic,Lost,2017-07-18,0.0
JB4MECWM,GTXPro,Xx-zobam,Lost,2017-07-07,0.0
CDGA1SD7,GTXPro,Streethex,Won,2017-09-12,4323.0
SBILEY2W,GTXPro,Treequote,Won,2017-07-12,5085.0
JMTKEPXF,MG Advanced,Zotware,Won,2017-07-17,2996.0
937CNF5D,GTXPro,Condax,Won,2017-07-14,4682.0
EQ399D3M,MG Advanced,Sonron,Won,2017-07-14,3250.0
DOVNGYN4,GTX Basic,Green-Plus,Lost,2017-07-12,0.0
A0IS9TWV,GTXPro,Kan-code,Lost,2017-07-16,0.0
E7TDBIDS,GTXPro,Kan-code,Won,2017-09-06,5323.0
TIFPUXSQ,GTX Basic,Condax,Lost,2017-07-07,0.0
LXDCC260,GTX Plus Pro,Funholding,Won,2017-07-07,5966.0
81PWOUF0,GTXPro,,Engaging,,
1Z72JRDI,MG Advanced,Labdrill,Won,2017-07-16,3452.0
XTBADYHW,MG Special,Toughzap,Lost,2017-07-17,0.0
PPDU7OWD,MG Advanced,Stanredtax,Lost,2017-07-13,0.0
CJ05Q2G5,GTX Basic,Labdrill,Lost,2017-07-11,0.0
